City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1104 E INWOOD DR,12080,12080,rtcyniwhvpf1,akizl,2022-10-28T18:07:02.000Z,,,,,"146,12","197,26",76396263604077,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1913 GLENCREST CIR,12080,12080,u4w115ljjgvd,dustybottoms,2022-10-01T05:44:07.000Z,UPX,265,,,"146,12","197,26",76396196494624,31999,"399,9875"
Arlington,Owned,TRUE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1803 E LOVERS LN,12080,12684,ptwhh5xscuyk,nf_holdings,2023-02-02T02:26:48.000Z,,,,,"146,12","197,26",76395961614540,,
Arlington,Owned,TRUE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1909 S CENTER ST,12080,12080,kmjg4oct1vxm,4karizza,2023-02-26T01:19:12.000Z,,,,,"146,12","197,26",76395928059413,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2003 DANIEL DR,12080,12080,n2yjmhpelmda,chemanatty,2022-10-30T23:23:21.000Z,,,,,"146,12","197,26",76395726733304,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1406 E LOVERS LN,12080,13500,ptwhh5xscuyk,nf_holdings,2023-03-11T11:55:18.000Z,,,,,"146,12","197,26",76395693178884,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",408 E LOVERS LN,12080,12080,qynighdghsxl,p3guy,2022-09-30T12:36:42.500Z,,,,,"146,12","197,26",76395642846757,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",106 MILL CREEK DR,12080,12080,qlo1s4avzz2t,sirdevil,2022-10-06T11:02:30.000Z,,,,,"146,12","197,26",76395475074530,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",409 E TUCKER BLVD,12080,12080,ylclo2g1b1xg,royal2076,2022-10-15T11:39:48.000Z,UPX,149,,,"146,12","197,26",76395441520161,17995,"224,9375"
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1720 E TUCKER BLVD,12080,12080,qzf5135yf1mn,timodaehlie,2022-10-15T18:44:36.000Z,,,processing,smltwnhouse2,"146,12","197,26",76395173085361,,
